分类,imageID,workName,authorName,dynasty,instName,公开版权
女,6568c91e-4070-11ed-9adc-c934f75048ef,百开罗汉图(41-60开),石涛,清代,,否
女,65750760-4070-11ed-9adc-c934f75048ef,人物图册,孙璜,清代,,否
女,65796a6c-4070-11ed-9adc-c934f75048ef,列女图册,改琦,清代,大都会博物馆,是
女,65798218-4070-11ed-9adc-c934f75048ef,列女图册,改琦,清代,大都会博物馆,是
女,6579a522-4070-11ed-9adc-c934f75048ef,列女图册,改琦,清代,大都会博物馆,是
女,6579cdf4-4070-11ed-9adc-c934f75048ef,列女图册,改琦,清代,大都会博物馆,是
女,658418b8-4070-11ed-9adc-c934f75048ef,仕女图,王兆祥,清代,大英博物馆,是
女,6588c796-4070-11ed-9adc-c934f75048ef,法界源流图卷,黎明,清代,,否
女,659aa38a-4070-11ed-9adc-c934f75048ef,佛像图,邹一桂,清代,台北故宫博物院,是
女,65a3e152-4070-11ed-9adc-c934f75048ef,绣像西厢时艺,钱书,清代,,否
女,65a99408-4070-11ed-9adc-c934f75048ef,仙人图,许良标,清代,台北故宫博物院,是
女,666d776a-4070-11ed-9adc-c934f75048ef,白衣观音图,佚名,明代,大都会博物馆,是
女,66c7d264-4070-11ed-9adc-c934f75048ef,仕女,钱慧安,清代,大都会博物馆,是
女,66ccef74-4070-11ed-9adc-c934f75048ef,持瓶仕女,佚名,清代,大都会博物馆,是
女,66d027ac-4070-11ed-9adc-c934f75048ef,列女图,改琦、曹贞秀,清代,大都会博物馆,是
女,66e454c0-4070-11ed-9adc-c934f75048ef,The Moon Goddess Chang E,佚名,清代,大都会博物馆,是
女,66f12e8e-4070-11ed-9adc-c934f75048ef,Liberty,,清代,大都会博物馆,是
女,67101498-4070-11ed-9adc-c934f75048ef,山水人物花卉图,陈洪绶,明代,大都会博物馆,是
女,671063f8-4070-11ed-9adc-c934f75048ef,李香君小影,崔鹤,清代,大都会博物馆,是
女,6714216e-4070-11ed-9adc-c934f75048ef,婴戏图,,清代,佛利尔·赛克勒美术馆,否
